is_cheating,delta_yaw,delta_pitch,accel_yaw,accel_pitch,jerk_yaw,jerk_pitch,gcd_error_yaw,gcd_error_pitch
0,0.149994,-0.150002,-0.899979,-1.200001,-1.199966,-1.500004,0.000214,0.000002
0,0.149994,-0.150002,-0.899979,-1.200001,-1.199966,-1.500004,0.000214,0.000002
0,0.149994,-0.150002,-0.899979,-1.200001,-1.199966,-1.500004,0.000214,0.000002
0,0.599976,1.500004,0.449982,1.350002,1.349960,2.550003,0.000854,0.000008
0,2.399994,8.250004,1.800018,6.750000,1.350037,5.399998,0.003510,0.000025
0,0.000000,0.150002,-2.399994,-8.100002,-4.200012,-14.850002,0.000000,0.000002
0,0.000000,0.450001,0.000000,0.299999,2.399994,8.400002,0.000000,0.000002
0,0.899963,-4.199997,0.899963,3.749996,0.899963,3.449997,0.001282,0.000008
0,1.199966,-4.499996,0.300003,0.299999,-0.599960,-3.449997,0.001724,0.000008
0,0.899963,-3.299995,-0.300003,-1.200001,-0.600006,-1.500000,0.001282,0.000004
0,0.449997,-1.799995,-0.449966,-1.500000,-0.149963,-0.299999,0.000656,0.000000
0,0.299988,-2.849998,-0.150009,1.050003,0.299957,2.550003,0.000427,0.000006
0,0.000000,-1.499996,-0.299988,-1.350002,-0.149979,-2.400005,0.000000,0.000000
0,0.000000,-0.150002,0.000000,-1.349995,0.299988,0.000008,0.000000,0.000002
0,0.000000,-0.150002,0.000000,-1.349995,0.299988,0.000008,0.000000,0.000002
0,-0.599991,1.650002,0.599991,1.500000,0.599991,2.849995,0.000870,0.000006
0,-0.299988,6.899998,-0.300003,5.249996,-0.899994,3.749996,0.000427,0.000015
0,0.000000,0.300003,-0.299988,-6.599995,0.000015,-11.849991,0.000000,0.000004
0,0.000000,0.300003,-0.299988,-6.599995,0.000015,-11.849991,0.000000,0.000004
0,0.000000,0.300003,-0.299988,-6.599995,0.000015,-11.849991,0.000000,0.000004
0,0.000000,0.300003,-0.299988,-6.599995,0.000015,-11.849991,0.000000,0.000004
0,0.000000,-0.750000,0.000000,0.449997,0.299988,7.049992,0.000000,0.000002
0,0.000000,-1.050007,0.000000,0.300007,0.000000,-0.149990,0.000000,0.000010
0,0.000000,-0.750008,0.000000,-0.299999,0.000000,-0.600006,0.000000,0.000010
0,-0.149994,-0.600002,0.149994,-0.150005,0.149994,0.149994,0.000214,0.000004
0,-0.149994,-0.600002,0.149994,-0.150005,0.149994,0.149994,0.000214,0.000004
0,-0.149994,-0.450001,0.000000,-0.150002,-0.149994,0.000004,0.000214,0.000002
0,0.000000,-0.450005,-0.149994,0.000004,-0.149994,0.150005,0.000000,0.000006
0,0.000000,-0.300003,0.000000,-0.150002,0.149994,-0.150005,0.000000,0.000004
0,0.149994,-0.450001,0.149994,0.149998,0.149994,0.299999,0.000214,0.000002
0,1.349991,-6.150002,1.199997,5.700001,1.050003,5.550003,0.001968,0.000017
0,0.000000,-0.450001,-1.349991,-5.700001,-2.549988,-11.400002,0.000000,0.000002
0,0.000000,-0.450001,-1.349991,-5.700001,-2.549988,-11.400002,0.000000,0.000002
0,0.000000,-0.450001,-1.349991,-5.700001,-2.549988,-11.400002,0.000000,0.000002
0,0.000000,-0.450001,-1.349991,-5.700001,-2.549988,-11.400002,0.000000,0.000002
0,0.299988,0.450001,0.299988,0.000000,1.649979,5.700001,0.000427,0.000002
0,0.299988,0.450001,0.299988,0.000000,1.649979,5.700001,0.000427,0.000002
0,0.899994,1.950001,0.600006,1.500000,0.300018,1.500000,0.001312,0.000006
0,2.850021,11.100002,1.950027,9.150002,1.350021,7.650002,0.004196,0.000031
0,2.250000,11.549995,-0.600021,0.449993,-2.550049,-8.700008,0.003296,0.000025
0,0.449997,-0.750000,-1.800003,-10.799995,-1.199982,-11.249989,0.000656,0.000002
0,4.049988,-6.599998,3.599991,5.849998,5.399994,16.649994,0.005920,0.000015
0,0.749985,-1.049999,-3.300003,-5.549999,-6.899994,-11.399998,0.001083,0.000002
0,-0.149994,0.150002,-0.599991,-0.899998,2.700012,4.650002,0.000214,0.000002
0,-0.149994,0.150002,-0.599991,-0.899998,2.700012,4.650002,0.000214,0.000002
0,0.149994,-0.300003,0.000000,0.150002,0.599991,1.049999,0.000214,0.000004
0,-0.149994,-0.300003,0.000000,0.000000,0.000000,-0.150002,0.000214,0.000004
0,-0.449997,-0.300003,0.300003,0.000000,0.300003,0.000000,0.000656,0.000004
0,-0.299988,-0.300003,-0.150009,0.000000,-0.450012,0.000000,0.000427,0.000004
0,-2.400009,-3.150005,2.100021,2.850002,2.250031,2.850002,0.003525,0.000013
0,-0.599991,-0.600002,-1.800018,-2.550003,-3.900040,-5.400005,0.000870,0.000004
0,-0.149994,-0.450001,-0.449997,-0.150002,1.350021,2.400002,0.000214,0.000002
0,-2.250000,3.000008,2.100006,2.550007,2.550003,2.700008,0.003296,0.000015
0,-2.250000,3.000008,2.100006,2.550007,2.550003,2.700008,0.003296,0.000015
