is_cheating,delta_yaw,delta_pitch,accel_yaw,accel_pitch,jerk_yaw,jerk_pitch,gcd_error_yaw,gcd_error_pitch
1,6.082031,0.760277,3.420898,-0.380138,9.883301,0.000004,0.000244,0.000000
1,-9.123535,0.760277,3.041504,0.000000,-0.379395,0.380138,0.000854,0.000000
1,3.801270,0.760277,-5.322266,0.000000,-8.363770,0.000000,0.000153,0.000000
1,6.842285,-0.760277,3.041016,0.000000,8.363281,0.000000,0.000275,0.000000
1,-9.883789,-3.421249,3.041504,2.660973,0.000488,2.660973,0.000885,0.000004
1,2.661133,-4.941807,-7.222656,1.520557,-10.264160,-1.140415,0.000351,0.000008
1,6.082031,0.760277,3.420898,-4.181530,10.643555,-5.702087,0.000244,0.000000
1,-9.123535,-0.760277,3.041504,0.000000,-0.379395,4.181530,0.000854,0.000000
1,2.661133,-0.760277,-6.462402,0.000000,-9.503906,0.000000,0.000351,0.000000
1,6.082031,-1.520557,3.420898,0.760281,9.883301,0.760281,0.000244,0.000004
1,-9.123535,-1.900696,3.041504,0.380138,-0.379395,-0.380142,0.000854,0.000004
1,2.661133,-1.140415,-6.462402,-0.760281,-9.503906,-1.140419,0.000351,0.000000
1,6.082031,2.280834,3.420898,1.140419,9.883301,1.900700,0.000244,0.000004
1,-9.123535,2.660973,3.041504,0.380138,-0.379395,-0.760281,0.000854,0.000004
1,2.661133,2.280834,-6.462402,-0.380138,-9.503906,-0.760277,0.000351,0.000004
1,6.082031,2.280834,3.420898,0.000000,9.883301,0.380138,0.000244,0.000004
1,-9.123535,-2.660973,3.041504,0.380138,-0.379395,0.380138,0.000854,0.000004
1,8.519043,-12.320091,-0.604492,9.659119,-3.645996,9.278980,0.156586,0.155663
1,8.519043,-12.320091,-0.604492,9.659119,-3.645996,9.278980,0.156586,0.155663
1,8.519043,-12.320091,-0.604492,9.659119,-3.645996,9.278980,0.156586,0.155663
1,8.519043,-12.320091,-0.604492,9.659119,-3.645996,9.278980,0.156586,0.155663
1,8.519043,-12.320091,-0.604492,9.659119,-3.645996,9.278980,0.156586,0.155663
1,8.519043,-12.320091,-0.604492,9.659119,-3.645996,9.278980,0.156586,0.155663
1,8.519043,-12.320091,-0.604492,9.659119,-3.645996,9.278980,0.156586,0.155663
1,8.519043,-12.320091,-0.604492,9.659119,-3.645996,9.278980,0.156586,0.155663
1,8.519043,-12.320091,-0.604492,9.659119,-3.645996,9.278980,0.156586,0.155663
1,-6.083496,-3.801390,-2.435547,-8.518702,-1.831055,-18.177820,0.001709,0.000006
1,-4.942871,-4.561670,-1.140625,0.760281,1.294922,9.278982,0.001419,0.000010
1,-1.521484,-1.900694,-3.421387,-2.660976,-2.280762,-3.421257,0.001038,0.000002
1,-1.141113,-1.140415,-0.380371,-0.760279,3.041016,1.900698,0.000778,0.000000
1,-0.380371,-0.760277,-0.760742,-0.380138,-0.380371,0.380140,0.000259,0.000000
1,-0.380371,-0.380138,0.000000,-0.380138,0.760742,0.000000,0.000259,0.000000
1,-0.760742,-1.140415,0.380371,0.760277,0.380371,1.140415,0.000519,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,-1.141113,-0.380138,0.380371,-0.760277,0.000000,-1.520554,0.000778,0.000000
1,1.140625,-2.660972,-0.000488,2.280833,-0.380859,3.041110,0.000290,0.000003
1,1.141113,-2.280834,0.000488,-0.380137,0.000977,-2.660971,0.000778,0.000004
1,0.760742,-5.321945,-0.380371,3.041111,-0.380859,3.421248,0.000519,0.000008
1,-1.364746,-3.645737,-0.156738,1.745045,-0.917480,0.984768,0.155701,0.155647
1,-3.801270,-0.760277,2.436523,-2.885460,2.593262,-4.630505,0.000153,0.000000
1,0.760254,0.760277,-3.041016,0.000000,-5.477539,2.885460,0.000031,0.000000
1,-3.801270,-1.900696,3.041016,1.140419,6.082031,1.140419,0.000153,0.000004
1,6.842285,-1.140417,3.041016,-0.760279,0.000000,-1.900698,0.000275,0.000002
1,-1.900879,-1.520555,-4.941406,0.380138,-7.982422,1.140417,0.000320,0.000002
1,-4.941895,-1.140417,3.041016,-0.380138,7.982422,-0.760277,0.000443,0.000002
1,7.982910,-1.520555,3.041016,0.380138,0.000000,0.760277,0.000565,0.000002
1,-3.801270,-0.760279,-4.181641,-0.760277,-7.222656,-1.140415,0.000153,0.000002
1,-6.842285,-1.140417,3.041016,0.380138,7.222656,1.140415,0.000275,0.000002
1,9.883789,-1.520555,3.041504,0.380138,0.000488,0.000000,0.000885,0.000002
1,-3.801270,0.760279,-6.082520,-0.760277,-9.124023,-1.140415,0.000153,0.000002
1,-6.842285,0.760279,3.041016,0.000000,9.123535,0.760277,0.000275,0.000002
1,9.883789,0.760279,3.041504,0.000000,0.000488,0.000000,0.000885,0.000002
1,-4.941895,-1.900694,-4.941895,1.140415,-7.983398,1.140415,0.000443,0.000002
1,-0.760254,-3.421249,-4.181641,1.520555,0.760254,0.380140,0.000031,0.000004
1,6.680176,13.149187,5.919922,9.727938,10.101563,8.207382,0.161835,0.155657
1,6.680176,13.149187,5.919922,9.727938,10.101563,8.207382,0.161835,0.155657
1,6.680176,13.149187,5.919922,9.727938,10.101563,8.207382,0.161835,0.155657
1,-0.760742,1.900692,-5.919434,-11.248495,-11.839355,-20.976433,0.000519,0.000000
1,-0.760742,0.760277,0.000000,-1.140415,5.919434,10.108080,0.000519,0.000000
1,0.000000,0.380138,-0.760742,-0.380138,-0.760742,0.760277,0.000000,0.000000
1,0.000000,-0.380138,0.000000,0.000000,0.760742,0.380138,0.000000,0.000000
1,-0.380371,-3.041107,0.380371,2.660969,0.380371,2.660969,0.000259,0.000000
1,-0.380371,-0.380138,0.000000,-2.660969,-0.380371,-5.321938,0.000259,0.000000
1,-5.702148,0.000000,5.321777,-0.380138,5.321777,2.280830,0.000473,0.000000
1,-22.809082,1.140415,17.106934,1.140415,11.785156,1.520554,0.002380,0.000000
1,-8.363281,0.380138,-14.445801,-0.760277,-31.552734,-1.900692,0.000824,0.000000
1,11.560059,-10.108097,3.196777,9.727959,17.642578,10.488235,0.156708,0.155640
1,-0.760254,-5.321945,-10.799805,-4.786152,-13.996582,-14.514111,0.000031,0.000008
1,-3.801270,0.760279,3.041016,-4.561666,13.840820,0.224485,0.000153,0.000002
1,-0.760254,2.660973,-3.041016,1.900694,-6.082031,6.462360,0.000031,0.000004
1,3.801270,3.801390,3.041016,1.140417,6.082031,-0.760277,0.000153,0.000006
1,-0.760254,3.801390,-3.041016,0.000000,-6.082031,-1.140417,0.000031,0.000006
1,3.801270,3.421251,3.041016,-0.380138,6.082031,-0.380138,0.000153,0.000006
1,0.760254,3.041111,-3.041016,-0.380140,-6.082031,-0.000002,0.000031,0.000004
1,3.801270,2.660973,3.041016,-0.380138,6.082031,0.000002,0.000153,0.000004
1,0.760254,2.280834,-3.041016,-0.380138,-6.082031,0.000000,0.000031,0.000004
1,3.801270,1.900696,3.041016,-0.380138,6.082031,0.000000,0.000153,0.000004
1,-0.760254,-0.760277,-3.041016,-1.140419,-6.082031,-0.760281,0.000031,0.000000
1,-3.801270,-5.321945,3.041016,4.561668,6.082031,5.702087,0.000153,0.000008
1,0.760254,-8.743195,-3.041016,3.421249,-6.082031,-1.140419,0.000031,0.000011
1,-3.801270,-9.123333,3.041016,0.380138,6.082031,-3.041111,0.000153,0.000011
1,0.760254,-6.082222,-3.041016,-3.041111,-6.082031,-3.421249,0.000031,0.000008
1,-3.801270,-4.181528,3.041016,-1.900694,6.082031,1.140417,0.000153,0.000006
1,-6.842285,-2.660972,3.041016,-1.520556,0.000000,0.380138,0.000275,0.000003
1,-0.760254,-0.760278,-6.082031,-1.900694,-9.123047,-0.380138,0.000031,0.000001
1,-3.801270,0.760278,3.041016,0.000000,9.123047,1.900694,0.000153,0.000001
1,-6.842285,0.760278,3.041016,0.000000,0.000000,0.000000,0.000275,0.000001
1,-0.760254,0.760278,-6.082031,0.000000,-9.123047,0.000000,0.000000,0.000001
1,-3.801270,6.462361,3.041016,5.702083,9.123047,5.702083,0.000000,0.000009
1,-6.842285,4.941805,3.041016,-1.520556,0.000000,-7.222640,0.000000,0.000006
1,-1.900879,2.660973,-4.941406,-2.280832,-7.982422,-0.760276,0.379883,0.000004
1,-4.941895,-0.760279,3.041016,-1.900694,7.982422,0.380138,0.379883,0.000002
1,-0.155273,7.447123,-4.786621,6.686844,-7.827637,8.587538,0.155273,0.155645
1,-0.155273,7.447123,-4.786621,6.686844,-7.827637,8.587538,0.155273,0.155645
1,-0.155273,7.447123,-4.786621,6.686844,-7.827637,8.587538,0.155273,0.155645
1,-0.155273,7.447123,-4.786621,6.686844,-7.827637,8.587538,0.155273,0.155645
1,-0.155273,7.447123,-4.786621,6.686844,-7.827637,8.587538,0.155273,0.155645
1,-0.155273,7.447123,-4.786621,6.686844,-7.827637,8.587538,0.155273,0.155645
1,-0.155273,7.447123,-4.786621,6.686844,-7.827637,8.587538,0.155273,0.155645
1,-0.155273,7.447123,-4.786621,6.686844,-7.827637,8.587538,0.155273,0.155645
1,1.141113,-2.660971,0.985840,-4.786152,5.772461,-11.472996,0.379395,0.000002
